Private,Outstate_Tier,Accept_Rate,Grad.Rate transform,Enroll transform_scaled,Top10perc transform_scaled,P.Undergrad transform_scaled,Outstate transform_scaled,Room.Board transform_scaled,Books transform_scaled,Personal transform_scaled,PhD transform_scaled,S.F.Ratio transform_scaled,perc.alumni transform_scaled,Expend transform_scaled
0,0,0.9549277837021205,0.46,0.13501083763452393,-0.9632473970109096,0.6278578571991282,-1.7124172604890002,-1.512354750046232,0.814104735828437,0.8457502482496358,-1.0363046161767302,1.3400550128406834,-0.4280822277495932,-2.6577930654850745
1,2,0.9263147078253267,0.55,-1.5057916397069666,0.14162489980376075,-2.869238973147381,2.3877317607351265,-0.23497137255803688,0.46171793284494866,-1.7930450302866323,-1.9579523728333317,-1.0133262702272319,0.8694013481225966,1.4633526010802873
1,2,0.9512955321318127,0.82,0.3018571016649683,-0.19881088837302718,1.014036384710826,0.8735165277168471,1.051536171912217,0.642101346602259,-0.7003844510656587,0.9308486984262934,0.8805682439944778,-0.07694055427267435,0.6410060877123015
1,1,0.9442665608710561,0.63,-0.000272676978846248,0.7465289976776263,-1.1175618032994168,-0.5349227568494793,-0.38095804427097346,-1.5298633246327806,1.417186534959451,0.39853336861820726,0.6055522945644501,-0.3365248808962978,0.5488362486126354
1,1,0.9892095996658411,0.48,-0.918315112238648,-0.5356362700608086,-0.97366773092521,-0.34378325572204205,-0.907422479135751,0.14006267852677254,0.7279353218755003,-0.7653656758552486,-0.5840985345508589,0.6021063932779587,-0.23255549369633616
1,1,0.9825246462625927,0.56,-1.4350340630045726,-0.2765821067516372,-0.6736671759599471,-0.3983842263439191,-0.7094280556250808,-0.21221229980092493,0.32777191958665275,-0.821374902173807,-1.4119253306453647,0.8041699820500544,-0.02906510171876404
1,0,0.9570222714402566,0.35,-1.6015050883228397,-1.0908349754514413,-0.8651123586406806,-1.0922625735156757,-1.3298714104050613,0.46171793284494866,-0.8252639081179262,-0.7084457304095593,-0.556499774788773,-0.721445577368951,-0.2667006502460855
1,0,0.9516216665522236,0.58,0.12728880346258487,-0.9632473970109096,-0.8020085788600493,-1.4329230340453258,-0.8773127280949579,0.7576533290616105,1.522929323655583,-1.4666194037461413,-0.0020211041885737713,-1.1718122270402245,-0.5853824235907553
1,1,0.9531300606920445,0.72,-0.5399134167200171,1.6741083235685321,-0.23001197063436246,0.39178608436416396,-0.029677615461719778,-1.0366968242193562,-0.5826368072032384,-0.022218868116328953,0.048512111340393176,0.9336516237048823,0.07090406109035796
1,0,0.936215490528939,0.51,-1.178251536465894,0.14162489980376075,-1.4785666202426826,-0.9967227011903219,-1.512354750046232,-0.21221229980092493,-0.36557245273349426,0.11438900095332556,0.12363991012089788,2.011433897878199,-0.012355018509675889
1,1,0.9913104083356071,0.53,-1.0227889980864329,-0.6322715403590082,-0.5226441917995538,-0.7970102238151724,-0.006867198006573437,-0.6015559134161814,0.46996319612552484,-0.821374902173807,0.9478355987533421,-2.11482407902758,-0.8422736609605677
1,1,0.9546152366579984,0.58,-0.8722293903175764,-0.19881088837302718,-0.8095555432565085,-0.03872657066572807,-0.3353372093606808,-1.0366968242193562,-0.5826368072032384,0.11438900095332556,-0.12997996577716855,-0.16115831672467945,0.19293828432496374
1,2,0.9556373038354374,0.72,2.1773889038215115,1.0510698573691555,1.4548674643822277,1.7995763421626212,2.237677879579827,-0.4017695734898563,-0.3146971908107628,0.39853336861820726,-0.5016538429334375,-0.4280822277495932,1.5149297012905887
1,2,0.8532733099762578,0.96,-0.14546173267267878,1.872238111247149,-2.185224352349131,1.9126999616330924,1.393692433739412,3.8388163219068634,-0.6406704205622914,1.4226370270770496,-0.6957015181436527,1.9601110701742162,1.8468722727596216
0,1,0.9745615923923006,0.67,1.9523014860604149,-0.7351455418440702,0.8683701643762752,-0.7073171392686919,-0.9174590628160154,0.46171793284494866,0.7279353218755003,0.47184625835225513,1.653336229038679,-0.6202193793009496,-0.5423296808695326
1,2,0.9518184645822593,0.46,-1.2123037783393882,-2.1957072722661115,-1.2114666893029844,0.93369651425361,1.7449728625486658,-0.21221229980092493,-0.5826368072032384,-1.0363046161767302,-0.9837584148677018,0.005196793446652558,1.348929348988014
1,1,0.9880540096859075,0.85,0.833052407198097,0.4219935287102227,0.47364519210106637,0.20287900383509883,0.0752503048319534,4.915882815241768,0.49997187886011557,0.04562970685493284,0.1485070729068463,0.005196793446652558,-0.2493668444644134
1,2,0.9493308197822731,0.84,0.4543845200441552,1.15177663379782,-0.97366773092521,1.9767892371708113,2.1829328776874757,-0.945481853737423,-0.36557245273349426,1.1726446266795818,-1.1029191676436352,0.24051578441296462,1.548022788459813
1,1,0.9506926623151563,0.49,-1.1649333531517205,-0.9632473970109096,0.29065021480353853,-0.11789846471366354,1.388217933550177,-0.21221229980092493,-1.1002883968126078,-0.22030027826732773,-0.027425033615307834,-0.8266459331430416,-1.0082776894063135
1,0,0.9784938036418793,0.18,0.9642147391524848,-1.2295305694606058,0.6263466502935414,-1.733080012309368,-1.8134522604541639,-0.21221229980092493,1.0629289981151344,-0.7653656758552486,-0.3132343399731044,-1.0511214629583103,-1.6480988219376815
1,1,0.9815564198677754,0.58,-1.1849743863876512,-0.5356362700608086,0.2236080594078712,0.052266749883033585,-0.6939169717555813,0.46171793284494866,0.46996319612552484,-1.8231659420179391,-0.18183580588393602,0.38929155431515833,-0.019271431016948812
1,0,0.9651955825469736,0.33,2.379014392988391,1.15177663379782,0.8885540043991098,-2.6334134641350695,-0.7094280556250808,1.7929953754242305,0.04416172390188746,0.11438900095332556,1.5294045294479441,1.3007592989954977,-0.16343084720518855
1,2,0.8562467313740985,0.97,1.1700842563600855,2.085086320983405,0.0939948181245042,2.0037156196928474,1.431101518365852,1.1358532057898219,-0.16919409382526182,1.9472112443045217,-1.8069435101405074,1.2415901320067162,1.8463175878904983
1,2,0.9187927237111904,0.89,-0.4489758384606306,1.765218479900136,-1.7892469728977107,1.7517324776280296,2.1829328776874757,-0.21221229980092493,0.01010019764926086,2.0378277974540593,-0.39332760320959764,1.8031077701223006,1.5786777743143503
1,2,0.9384739163409191,0.93,0.6147427777565958,1.183979623670404,-1.3954277132480621,1.823839887657388,0.3580994812757681,1.5255043585683932,0.01010019764926086,1.5938522229776824,0.09868564613984761,1.0593777708316694,1.1187218636676672
1,2,0.9670242502131238,0.78,-0.5472453100353109,0.5216505890763011,0.24070616652477267,0.7658335072188722,-0.5114336321144105,-0.6015559134161814,-0.47125020715774846,-0.7653656758552486,-1.4119253306453647,-1.0511214629583103,-0.8062073045862228
1,2,0.9809514649439103,0.83,0.39599936525324375,0.867650061028734,-0.43771185983154487,0.7269869830157055,0.26685781145518267,-0.21221229980092493,0.6029801798740657,0.1840590141788492,-0.7807177102110775,0.6021063932779587,0.31009624203885233
1,1,0.9699274647344929,0.71,-0.799640442512309,-1.5493984105438743,0.2463027609667055,0.11650018814688737,1.7267245285845487,-2.098947002167742,-2.8438183072169894,-0.9306611974295307,0.6520746418435466,1.0593777708316694,-0.46027532019582973
1,1,0.9256533386524712,0.55,-0.8523774347051132,-0.4445261137292046,0.6602088708261055,-0.3005507783855955,0.22123697654489,-0.8127385888496008,-0.36557245273349426,0.9308486984262934,0.023290947556070377,0.31564777154103807,-0.1613778429916785
1,1,0.8703048983142038,0.6,-0.6972391084692328,0.014037321363229115,0.22649055038708696,0.6869873265450768,0.8599286652889876,0.5349290271246608,-1.5017625942413981,-0.15518386067745923,-0.36652241012903014,-0.3365248808962978,0.1683424325193999
0,1,0.9201270738311983,0.59,1.2972774866607,1.1189096181778995,0.9593448409877605,-0.7285334018223316,0.47397640194791146,0.5349290271246608,1.1546501705421661,-0.15518386067745923,1.3825022873800406,-0.721445577368951,0.01132408857391707
0,1,0.9619113173467019,0.61,1.1850791291652882,-2.1957072722661115,0.8890503112722902,-0.6332777250578411,0.00955630256113193,0.46171793284494866,0.9852130762363405,1.1726446266795818,1.6738193743679792,-1.299416121431032,-0.40033749141563196
1,1,0.9779190403245019,0.81,0.6751513135023799,0.36972675497060015,-0.48999012781885104,0.04474558073683452,-0.5908138848583198,-1.0366968242193562,0.027201278515800925,0.04562970685493284,0.2471225953874023,1.359193359651638,-0.20851022751834689
1,1,0.9419755018383562,0.63,0.32939690547928574,-0.19881088837302718,0.8637371934702833,-0.678603464586135,-1.4302372472077052,0.46171793284494866,-1.7930450302866323,0.1840590141788492,1.7957166837581844,0.9336516237048823,-2.671907264963793
1,0,0.9455324711327701,0.49,-0.500476613450234,0.14162489980376075,-0.30297162736404015,-1.137638430858318,-1.1747605717100662,0.46171793284494866,0.17504646199648796,-0.7653656758552486,0.9254765779058884,-0.721445577368951,-1.3209484224001182
1,1,0.9669457771476818,0.64,0.4726827626994607,-0.5356362700608086,0.22935975795061078,0.17359098214019975,0.8964253332172217,-1.0366968242193562,-0.1137504716900485,1.1726446266795818,0.19798370228505288,0.38929155431515833,-0.14436224671370784
1,1,0.968629776846844,0.83,-0.07036474450704557,0.6154419803267769,0.7228636126980518,0.7092434280297554,-0.32621304237862225,-0.21221229980092493,-0.8252639081179262,-0.650615065836739,-0.4472668970600722,0.4615322127414971,0.32191787756525425
1,1,0.9774088217319686,0.52,-2.7277405107358073,-1.2295305694606058,0.06112177341897805,-0.43698624395548263,-1.4101640798471764,-2.098947002167742,1.1966115314547046,-2.4702318818445357,-0.4472668970600722,0.24051578441296462,-0.14300811007439004
1,2,0.9324011922988873,0.91,0.019231695988905485,1.8514012944922966,-1.956272675192418,1.9607301964028254,-0.36544696040147395,0.14006267852677254,-1.5968536246302802,0.47184625835225513,-0.9250543695922565,2.3579055777428195,1.6292354502602557
1,2,0.942959611535674,0.74,0.9545500809959457,1.5009466563399394,-0.01881051564086026,1.701655189679304,1.2157711775892706,-0.6015559134161814,0.09422191308121877,0.8520714939294589,-1.2863173948231492,0.7379111607058556,2.119027125375611
1,1,0.9777082258714238,0.79,-0.32579852989561303,-0.2765821067516372,0.5584736983399917,0.5172507159119833,-0.43570304616332467,-0.3630739176207867,-0.5150856200778233,-0.022218868116328953,0.9478355987533421,0.31564777154103807,-0.2511646359765688
1,1,0.979748192563032,0.67,-0.03586583634242213,0.2597525467194058,-0.1409149613359754,-0.5067272747215305,-1.101767235853598,-1.0366968242193562,-1.7930450302866323,-0.821374902173807,-0.052921848539954144,-0.4280822277495932,-0.62943033520685
1,2,0.9831764752404082,0.62,-0.10603332753694629,-0.19881088837302718,0.40954804256387145,0.7258795971936949,-0.5315067994749393,-0.21221229980092493,0.17504646199648796,-0.022218868116328953,0.5116433499323776,0.08540068481412683,-0.36322050920780863
1,2,0.9751064402377972,0.67,0.4153321941888293,1.765218479900136,0.33326035087355504,1.2707109144865985,0.339851147311651,-0.031887456222687516,0.41425748591681905,1.5938522229776824,-3.7924395506235165,0.6021063932779587,1.7887395518892846
1,1,0.9703286639379727,0.55,-0.5254011530796393,-0.8451197500952645,-0.8171951107526306,-0.2020404564296034,-0.23497137255803688,0.46171793284494866,0.9133383350343162,0.04562970685493284,-0.0785125753389159,0.4615322127414971,0.0026385433689300568
1,2,0.9759135401856731,0.75,0.053037734564477156,0.07910732685573385,-0.21815224177991233,0.8544769588463251,1.8708863669010736,-0.024853948749948514,-0.16919409382526182,1.1726446266795818,-1.2553444678449073,-0.24762306969048928,0.9750602569703454
1,1,0.9862115672564944,1.18,0.0978156596323233,-1.3814544035663068,-1.956272675192418,-0.17208638531361906,0.4402169841142949,0.46171793284494866,-1.7930450302866323,-2.295373809435378,0.12363991012089788,-0.07694055427267435,-0.24004738044308768
1,2,0.963148123115861,0.74,-0.928836424246363,0.14162489980376075,0.5808455759521398,0.9890443723417518,0.8462424148158998,-0.21221229980092493,-0.36557245273349426,-0.9839382663666959,-0.556499774788773,1.2415901320067162,0.6451568748229186
1,1,0.9747215562972676,0.64,0.26170765403838886,0.14162489980376075,-0.8020085788600493,-0.7391803437384495,0.04787780388577779,0.2720959355697481,-0.36557245273349426,-1.3773689292873004,0.3685364548053309,0.9336516237048823,-0.5512011189853875
1,1,0.9717088475411945,0.24,-1.7520646960916961,-0.9632473970109096,0.34881163042413077,0.33034122396175974,0.9511703351095729,-0.21221229980092493,-0.9309145885376992,-1.750308411847457,-1.1938942054382289,-0.07694055427267435,0.32856092618310356
1,1,0.9788563134994965,0.66,-0.8672311745852066,0.6603461830854658,-1.1831610450957808,-0.2871204607553873,-0.7915455584636076,0.46171793284494866,0.9571970540236008,0.8520714939294589,-0.667616394516038,0.31564777154103807,0.35435601340890316
1,1,0.9349524346201449,0.47,-0.9027278281379784,-3.9468884308030185,0.04593524152639673,0.28978619910729037,2.0853042909794492,5.497020860386565,-1.3502008386879485,-2.486624826132894,-2.0879025523618373,-1.9155422263308557,1.0192973603228563
1,1,0.9801581011096053,0.67,-0.18903941423338466,0.4726007564556621,-1.2411207193960223,0.21940381423248895,-0.6364347197686125,0.7576533290616105,-1.4177151664263847,0.11438900095332556,-0.0785125753389159,0.6021063932779587,0.008537150994921134
0,0,0.9404933987604833,0.49,0.6624121961068795,-1.9499920469099346,1.5921186438497121,-1.169714141370375,0.07889997162477681,-0.21221229980092493,-0.39671111978487156,-0.3478009560656722,0.6983158796054187,-1.9155422263308557,-1.6480988219376815
0,0,0.9843517704262825,0.5,1.1512181072337224,-1.2295305694606058,1.0390955748228883,-1.6388320518218895,-0.97585373150119,-2.098947002167742,1.3057276802269921,-0.3478009560656722,1.3613055837903238,-1.9155422263308557,-1.2538944021466525
0,1,0.9589683858619523,0.51,0.7781466056067905,-1.5493984105438743,0.6813404332208515,-0.7694892096129395,-0.6884424715663462,0.7803372626023177,0.35119165781820827,-0.47165875735549145,1.0145384422713293,-3.403002224912118,-0.7679407013950339
1,1,0.9662418950126741,0.58,-1.7754461568334734,-1.5493984105438743,-1.357681796758197,-0.4647564226843968,-1.1656364047280077,0.46171793284494866,-1.4177151664263847,-0.7653656758552486,0.34441423944080574,-0.24762306969048928,-3.1133721669855774
1,1,0.9809928567494902,0.74,-0.5362665415506752,1.3646248435340769,-2.25855806552709,0.43625594782726396,-0.07986053386304173,0.46171793284494866,-0.5826368072032384,1.5938522229776824,-0.6396552688360339,2.3579055777428195,1.0339873122849277
1,2,0.9682611253949026,0.47,-0.3287832763880025,0.014037321363229115,-0.22405386833059593,1.4551652040200898,1.4028166007214706,0.46171793284494866,-0.16919409382526182,-0.15518386067745923,-0.26036753920755834,-1.5812432202495768,0.965342459397888
1,2,0.9863791912923613,0.52,-1.7405659758134524,0.31568789235092903,-0.43771185983154487,0.8083564714019033,0.7960594964145778,-1.0366968242193562,-0.7003844510656587,1.5938522229776824,-1.2553444678449073,1.1209307474316548,1.4329192569284137
1,1,0.9492153834969478,0.73,-1.4013632717130453,0.14162489980376075,-0.1593447152339827,0.07102170586000513,0.5998899063003192,1.0316792316705974,-0.7003844510656587,-0.22030027826732773,-1.573021385129454,0.6021063932779587,-0.22864370697831882
1,1,0.9736176053902145,0.58,-2.34084902041324,0.5692360267538618,-2.6901232416666034,-0.34649837259836247,-0.6911797216609638,-1.0366968242193562,-0.8252639081179262,1.338395507817429,-1.2553444678449073,-0.3365248808962978,0.6370519856317154
1,1,0.9225330895030862,0.63,-0.799640442512309,-0.5356362700608086,0.12012243933346238,-0.19414003226965823,-1.001401399050954,0.46171793284494866,-0.5826368072032384,0.47184625835225513,-0.723912304162236,0.24051578441296462,-0.0919860868603797
1,0,0.923901376521468,0.21,0.040487417564052094,-0.1246582726459355,-1.9101317963821964,-1.7173800517200868,-1.731334757615637,-0.21221229980092493,-0.36557245273349426,-0.3478009560656722,0.7442810428737648,0.7379111607058556,-0.47404245124258054
1,2,0.8824419055074268,0.87,-0.7857048423190623,1.765218479900136,-3.1216884178061175,1.5287528497877976,1.5077445210151437,-0.21221229980092493,-0.7003844510656587,1.9472112443045217,-1.1634116528914549,1.9601110701742162,1.6750241875567966
1,2,0.9575998128302272,0.79,-0.05182466242234472,0.4219935287102227,-0.008239515711072065,1.62535945563679,-0.1437297027374515,-0.21221229980092493,-0.47125020715774846,1.5077892654638,-0.8959140288048689,0.9969637879758771,0.8370533876632783
1,1,0.9508403720744305,0.74,-1.1070037264240622,-0.7351455418440702,0.09577118720233231,0.17114295195853932,-0.6218360525973189,-1.5298633246327806,-0.5826368072032384,-0.47165875735549145,-0.7522504545885529,0.4615322127414971,-0.14741288917051198
1,2,0.986056847959874,0.77,0.15595876357141786,0.6603461830854658,-1.069644555411367,1.3231501700640735,1.1154053407866267,1.0316792316705974,0.17504646199648796,1.5938522229776824,0.487982113469524,0.8041699820500544,0.783074265127934
0,1,0.9524305363953707,0.73,1.646999979945294,0.7465289976776263,0.585709795532291,-0.5162942297867935,-0.6820555546789052,1.5255043585683932,0.6260380682792894,0.5460698672134329,0.9923660097295111,-0.3365248808962978,-0.2761602522884246
0,1,0.9686095412894767,0.46,-0.6845881853107053,-0.6322715403590082,0.21194276380770832,-0.7916118074712434,-0.6099746355206428,0.46171793284494866,0.9571970540236008,-0.47165875735549145,1.0145384422713293,-1.1718122270402245,-2.0233523854724593
1,2,0.9560308488185763,0.67,-0.5846913417878642,0.36972675497060015,-0.2360276400353394,0.9004573162505389,0.02962946992166071,-0.21221229980092493,1.2594009674266546,-0.08915672396045982,-0.2867489047326927,0.8041699820500544,0.46474377669962597
